,YEAR,ROUND,HSEED,HTEAM,fav_prob,upset_prob,LSEED,LTEAM,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,X2P_O,X2P_D,X3P_O,X3P_D,ADJ_T,WAB
699,2023,1,3,Kansas State,19.90%,0.800990919,8,Memphis,-2,-3,-4,-1.6,-0.0204,-1.7,0.7,1.6,-0.2,0.1,-3.1,1.1,1.8,-1.3,1.6,-1.6,-0.7,-1.5,-0.4
700,2023,1,3,Kansas State,50.62%,0.493763427,8,Arkansas,-1,3,-0.8,0.4,-0.0136,-0.5,1,1.7,0.3,0.6,1,-1.8,-2.2,-2,1.9,2.3,-0.5,0.4,3.8
701,2023,1,3,Kansas State,39.26%,0.607360266,8,Maryland,-1,2,-1.6,-2.8,0.0186,0.4,-0.4,3.8,2.3,0.9,2,3.2,8.9,-0.2,1.1,1,-2,5.3,3.9
702,2023,1,3,Kansas State,50.72%,0.492798299,8,Iowa,0,4,-9,-11,0.0448,-0.4,-5.8,5.9,2.2,-1.1,1.6,4.4,13.3,-0.3,-3.8,-0.3,-6.5,0.4,4.5
703,2023,1,3,Kansas State,46.49%,0.535084931,9,West Virginia,-1,4,-5.8,-3.9,-0.0124,-0.2,-3.2,1.5,-0.2,-2.6,-0.1,-2.7,-1.8,0.5,-1.7,-0.8,-4,1.3,2.9
704,2023,1,3,Kansas State,53.53%,0.464709758,9,Auburn,0,3,-1.5,-1.1,-0.0024,1.9,1.9,1.9,1.4,-2.2,-2.8,1.5,-2.4,0.8,1.9,2.6,1.3,2.3,3.2
705,2023,1,3,Kansas State,14.68%,0.853151435,9,Florida Atlantic,-2,-8,-1.2,-2.7,0.0231,-3.5,1.6,3.3,2.4,0.7,4.7,7.5,10,-2.5,4,-3.2,-1.9,1.8,0.4
706,2023,1,3,Kansas State,55.99%,0.440145937,9,Illinois,0,3,1.5,-2.5,0.0571,-0.1,0.6,1.8,2.1,-1.2,2.4,3.2,7.1,-3.5,3.5,3.1,-3.5,0.3,4
707,2023,1,3,Kansas State,33.08%,0.669244369,10,Utah State,-2,-3,-5.6,-4.8,0.0006,-4.1,-0.3,2.6,4.9,3.7,4.4,1.5,6.5,-2.3,2.9,-4.5,-4.2,1.2,0.8
708,2023,1,3,Kansas State,44.27%,0.557261405,10,Boise State,-1,-1,1.2,-0.6,0.022,-0.4,0.2,3.3,3,4.7,5.4,6.3,9.3,1.1,1,-2,-0.9,3.5,1.8
709,2023,1,3,Kansas State,48.39%,0.516135376,10,USC,0,1,-1,-4.3,0.0502,0.2,2.3,1.9,2.6,2.1,-3.8,3.2,6.9,0.7,6.4,-0.5,-3.3,1.8,2.6
710,2023,1,3,Kansas State,25.31%,0.746888094,10,Penn State,-3,1,-5.3,-8.2,0.0516,-4,-1.7,6.3,7.6,12.3,4.1,15.6,10.8,-1.7,0,-4.5,-3.2,5.4,3.3
711,2023,1,3,Kansas State,32.14%,0.678571354,11,North Carolina State,-1,0,-2.5,-6.4,0.0627,-0.3,-2.3,6.4,1.6,0.4,2.6,11.7,2.7,0.3,-1.8,-0.9,-2.1,0.6,3.8
712,2023,1,3,Kansas State,33.70%,0.663032241,11,Mississippi State,-1,2,7.5,1.7,0.0763,4.6,1.3,0.7,-1.3,-4.1,0.2,2.4,9.1,1.3,2.6,7.4,-0.7,6.3,3.9
713,2023,1,3,Kansas State,53.26%,0.467379889,11,Providence,0,2,-4.1,-8.6,0.0772,0,-2.5,3.1,3.8,-4.1,2.5,0.2,11.2,0.9,-0.8,-1.1,-3.8,3,3.7
714,2023,1,3,Kansas State,68.48%,0.315185328,11,Nevada,0,1,1.4,-3.8,0.0784,1,-1.5,4.8,2,8.2,4.1,-2.5,5.3,1.5,-0.5,0.2,-2.4,4,3.3
715,2023,1,3,Kansas State,29.24%,0.707554142,11,Arizona State,-2,1,5.1,-1.4,0.0965,4,1.1,3.1,0.1,1.5,-2.6,6.2,3.3,3.9,5,2.6,-3.5,1.6,3.4
716,2023,1,3,Kansas State,39.01%,0.60985108,11,Pittsburgh,-1,1,-2.3,-10.3,0.1404,-1.7,-1.7,3.6,4,0.7,1,4.6,6.1,-0.9,0.2,-2,-3.3,2.7,5.2
717,2023,1,3,Kansas State,27.98%,0.720238491,12,Drake,-2,-4,0.9,-3,0.0571,-1.6,0.2,4.5,3,6.8,6.8,8.2,10,-0.1,1.3,-2.7,-1.1,3.6,4.9
718,2023,1,3,Kansas State,19.69%,0.803094229,12,VCU,-2,-4,5.5,-0.3,0.0794,-0.7,0.5,0.5,-3.4,2.1,-0.6,-4.8,6.2,-0.5,2.6,-0.7,-2.2,1.9,3.6
719,2023,1,3,Kansas State,12.78%,0.872158216,12,Oral Roberts,-2,-7,-1.9,-7.8,0.0981,-4.6,-1,6.8,3.1,6.6,1.8,12.4,14.7,-4.8,2.2,-3,-4.1,-0.5,2.7
720,2023,1,3,Kansas State,15.84%,0.841585435,12,College of Charleston,-2,-8,1.3,-5.1,0.1013,0,-0.4,3.3,1.4,-4,3.7,4.3,12,-1.1,-0.3,0.7,-0.2,-1.2,2.9
721,2023,1,3,Kansas State,13.27%,0.867290905,13,Iona,-2,-4,1.6,-4.8,0.1,-0.3,1.6,4.7,-0.2,-0.9,-1.3,8,5.5,1,1.8,-2,0.9,1.3,6.2
722,2023,1,3,Kansas State,14.83%,0.85165622,13,Kent State,-2,-5,3.9,-3.5,0.1164,0.2,0.3,3.7,-1.9,0.2,-1,5,-2.1,-0.4,1,0.8,-0.8,1.9,3.6
723,2023,1,3,Kansas State,36.16%,0.638366147,13,Louisiana Lafayette,-1,-3,-0.8,-9.1,0.1454,-1.5,-3.1,2.5,2.6,-2.7,2.8,-0.7,2.9,-0.4,-0.4,-2.6,-5.8,1.5,5
724,2023,1,3,Kansas State,18.05%,0.81949734,13,Furman,-2,-4,-2.2,-11.3,0.1641,-4.1,-3.1,4.2,2.3,1.5,2.1,2.3,4.9,-7.3,-2.4,-0.4,-3,1.5,6.6
725,2023,1,3,Kansas State,42.26%,0.577419975,14,Montana State,-2,-2,6,-4.7,0.1892,0.6,-1.9,2.4,0.6,5.4,3.7,-7.4,1.2,-0.6,0.8,2,-4.7,3.6,7.3
726,2023,1,3,Kansas State,32.60%,0.674007329,14,Kennesaw State,-2,-3,5.2,-7.7,0.2472,-1.4,-3.7,2.1,1.1,3.6,3.4,0.5,0.5,0.5,-1.7,-3.1,-4.7,1.4,5.9
727,2023,1,3,Kansas State,23.29%,0.767095298,14,Grand Canyon,-3,-1,-0.4,-13.2,0.2505,-1.4,0.3,1.6,5.7,0.6,-1.1,-0.8,3.5,1.3,2,-3.6,-1.9,5,8.2
728,2023,1,3,Kansas State,21.97%,0.780286796,14,UC Santa Barbara,-2,-4,0.6,-12.4,0.2556,-2.7,-2.3,3.2,2,4.5,3.1,2.1,7.5,-3,-0.1,-1.1,-4.4,5.3,5.8
729,2023,1,3,Kansas State,44.72%,0.552792607,15,Vermont,-1,0,1.2,-9.1,0.1875,-3.4,-3.2,5.8,3.9,11.8,6.7,8.6,9.8,-3.7,-1.2,-2.2,-4.5,5.3,8.4
730,2023,1,3,Kansas State,16.97%,0.830280734,15,Colgate,-2,-3,-0.9,-12.5,0.2206,-7.1,-4.4,5.1,3.1,6.2,5.1,9.4,16.4,-5.3,-2.7,-6.9,-4.8,2.2,8.2
731,2023,1,3,Kansas State,88.88%,0.111207063,15,Princeton,3,2,2.8,-9.3,0.2285,-1,-0.5,3.1,6.2,2.7,6.4,4.8,7.4,-1.7,1.6,0,-3,2.5,7.8
732,2023,1,3,Kansas State,32.12%,0.678838266,15,UNC Asheville,-2,-4,9,-9.4,0.3935,-2.4,-0.5,0,2.8,5.3,0.5,-4.3,9.9,0.4,-0.3,-4.8,-0.4,1.6,6.4
733,2023,1,3,Kansas State,13.33%,0.866657694,16,Northern Kentucky,-2,1,8.5,-8.6,0.3594,1.7,-3.8,2.5,-2.5,-0.2,-3.6,9.6,5.9,4.1,-0.1,-1.2,-6.6,8.1,11.2
734,2023,1,3,Kansas State,39.89%,0.601051709,16,Texas A&M Corpus Chris,-1,0,5.5,-13.7,0.4185,0.3,-4.9,2,-0.2,-1.4,1.3,2.6,-1.9,2.8,-5.3,-2.9,-3.2,0.8,10.6
735,2023,1,3,Kansas State,25.90%,0.741007662,16,Howard,-2,1,8.4,-12.9,0.4729,-0.5,-3.1,-2.8,0,-2.7,-2.4,4.2,2.1,1.9,-2,-3.2,-3.5,1,11.9
736,2023,1,3,Kansas State,49.87%,0.501291824,16,Southeast Missouri State,-3,4,11.3,-14.6,0.5886,1.5,-4.1,2.7,1.7,5.8,1.3,-1.3,-6.9,1.8,-2,0.7,-5.2,-2.2,16.1
737,2023,1,3,Kansas State,68.83%,0.311650171,16,Texas Southern,-2,9,15.2,-11.6,0.6151,5.3,-1.8,-0.3,2.2,1.8,1.5,2.1,-1.4,4.4,0.1,5.3,-3.5,0.6,18
738,2023,1,3,Kansas State,26.47%,0.735299418,16,Fairleigh Dickinson,-2,4,5.7,-24.9,0.6671,0,-8.3,3.7,-0.7,-0.3,0.3,9.1,1.9,0.4,-7.3,-0.4,-6.8,1.2,16.9
739,2023,1,4,Tennessee,52.96%,0.470446188,4,Connecticut,0,-2,-7.4,-5.9,0.0002,-3.2,-3.1,-0.8,2.8,-2.4,0.7,-0.5,-3.8,-2.4,-1.2,-2.8,-3.8,-1.4,-1.9
740,2023,1,4,Tennessee,71.08%,0.289235536,4,Virginia,1,-2,1.9,-6.4,0.0853,-1,-5.9,4.4,2.5,11.3,1.9,-3.6,8.8,0.6,-1.9,-2.4,-7.8,4.2,-0.9
741,2023,1,4,Tennessee,70.15%,0.298517092,4,Indiana,0,1,-1.2,-9.2,0.0874,-3.5,-4.9,1.2,5.9,8.8,-1,0.8,4.3,-2.2,-1.1,-4.1,-7,-2.5,-0.2
742,2023,1,4,Tennessee,56.86%,0.431411873,5,Saint Mary's,0,-3,-0.8,-2.4,0.0137,-2.2,-4.3,1.7,3.2,3.7,5.1,-0.3,4.6,0,-1,-3.8,-6.6,3.5,-0.8
743,2023,1,4,Tennessee,62.47%,0.375255998,5,San Diego State,0,-4,-0.6,-2.4,0.0149,0.2,-5.1,0.5,2.6,5.1,1.1,-3.4,5.5,1.6,-5.3,-1.5,-3,-0.5,-3.4
744,2023,1,4,Tennessee,46.39%,0.536101404,5,Duke,-1,-3,-0.4,-6.1,0.0545,-0.8,-3.9,-0.1,5.6,0.6,1,0.1,10.8,-0.4,-2.1,-0.7,-4.2,0.4,-1.2
745,2023,1,4,Tennessee,60.75%,0.39248709,5,Miami FL,1,-2,-6,-14.5,0.1052,-4.7,-8.9,1.7,4.1,4.8,-2.1,0.9,10.8,-3.9,-7.2,-3.9,-7.4,-3.2,-0.4
746,2023,1,4,Tennessee,77.26%,0.227391161,6,Creighton,0,2,-2.2,-5.8,0.0347,-4,-4.9,1.5,7.9,11.3,3.6,2.8,15.1,-3.5,-1,-3.1,-7.9,-2.3,1.2
747,2023,1,4,Tennessee,68.93%,0.310659262,6,Iowa State,1,4,2.6,-3.4,0.0526,-0.4,-7.7,-1.7,-2.9,2.9,0.3,3.1,-5.1,0.3,-5,-1,-7.6,1.4,0.4
748,2023,1,4,Tennessee,63.74%,0.3626302,6,TCU,0,2,0.2,-6.4,0.065,0.1,-5.4,1,0.3,4.4,-3.8,-3,5.2,-0.9,-4.5,2.3,-4.2,-4.2,0.5
749,2023,1,4,Tennessee,76.12%,0.238801686,6,Kentucky,1,2,-4.4,-11,0.0746,-0.9,-6.4,0.8,5.4,-1.9,1.4,-1.6,5,0.6,-3.7,-2.5,-6.9,-0.4,1.1
750,2023,1,4,Tennessee,54.22%,0.457802772,7,Texas A&M,-1,-2,-2.7,-6.9,0.0417,1.3,-5.5,-0.2,1.1,0.1,-3.5,-15,-0.2,2,-2.8,0.1,-6.1,-0.6,-1
751,2023,1,4,Tennessee,89.92%,0.100759179,7,Michigan State,2,4,-0.6,-8.3,0.0815,-1.3,-5.7,1.7,7.5,9.4,1.7,5.1,6.3,3.3,-4,-6.6,-5.3,0.7,0.7
752,2023,1,4,Tennessee,78.09%,0.219104552,7,Northwestern,1,2,3.8,-5.3,0.0935,3.1,-6,3.3,0.5,8.5,-0.4,1.2,3.3,4.5,-2,0.8,-7.7,0.6,1.6
753,2023,1,4,Tennessee,35.06%,0.649356101,7,Missouri,0,-1,-6.1,-16.4,0.1346,-4.8,-9.9,2.1,-2.1,10,-10.4,1.4,-0.3,-4.9,-7.1,-3.2,-9.2,-3.7,-0.9
754,2023,1,4,Tennessee,45.66%,0.543420869,8,Memphis,-1,-3,-3.2,-7.1,0.0399,-2.9,-4.4,-0.3,1.3,5.8,-5.4,-5,0,-2.1,-2.6,-2.7,-4.6,-5.9,-2
755,2023,1,4,Tennessee,77.61%,0.22385781,8,Arkansas,0,3,0,-5.1,0.0467,-1.7,-4.1,-0.2,1.8,6.3,-1.3,-7.9,-4,-2.8,-2.3,1.2,-4.4,-4,2.2
756,2023,1,4,Tennessee,68.61%,0.31385725,8,Maryland,0,2,-0.8,-8.3,0.0789,-0.8,-5.5,1.9,3.8,6.6,-0.3,-2.9,7.1,-1,-3.1,-0.1,-5.9,0.9,2.3
757,2023,1,4,Tennessee,77.68%,0.223187657,8,Iowa,1,4,-8.2,-16.5,0.1051,-1.6,-10.9,4,3.7,4.6,-0.7,-1.7,11.5,-1.1,-8,-1.4,-10.4,-4,2.9
758,2023,1,4,Tennessee,74.61%,0.253921371,9,West Virginia,0,4,-5,-9.4,0.0479,-1.4,-8.3,-0.4,1.3,3.1,-2.4,-8.8,-3.6,-0.3,-5.9,-1.9,-7.9,-3.1,1.3
759,2023,1,4,Tennessee,79.57%,0.204277173,9,Auburn,1,3,-0.7,-6.6,0.0579,0.7,-3.2,0,2.9,3.5,-5.1,-4.6,-4.2,0,-2.3,1.5,-2.6,-2.1,1.6
760,2023,1,4,Tennessee,36.79%,0.632081779,9,Florida Atlantic,-1,-8,-0.4,-8.2,0.0834,-4.7,-3.5,1.4,3.9,6.4,2.4,1.4,8.2,-3.3,-0.2,-4.3,-5.8,-2.6,-1.2
761,2023,1,4,Tennessee,81.14%,0.188628449,9,Illinois,1,3,2.3,-8,0.1174,-1.3,-4.5,-0.1,3.6,4.5,0.1,-2.9,5.3,-4.3,-0.7,2,-7.4,-4.1,2.4
762,2023,1,4,Tennessee,62.57%,0.374348192,10,Utah State,-1,-3,-4.8,-10.3,0.0609,-5.3,-5.4,0.7,6.4,9.4,2.1,-4.6,4.7,-3.1,-1.3,-5.6,-8.1,-3.2,-0.8
763,2023,1,4,Tennessee,72.88%,0.27124361,10,Boise State,0,-1,2,-6.1,0.0823,-1.6,-4.9,1.4,4.5,10.4,3.1,0.2,7.5,0.3,-3.2,-3.1,-4.8,-0.9,0.2
764,2023,1,4,Tennessee,76.02%,0.239793283,10,USC,1,1,-0.2,-9.8,0.1105,-1,-2.8,0,4.1,7.8,-6.1,-2.9,5.1,-0.1,2.2,-1.6,-7.2,-2.6,1
765,2023,1,4,Tennessee,53.40%,0.465979291,10,Penn State,-2,1,-4.5,-13.7,0.1119,-5.2,-6.8,4.4,9.1,18,1.8,9.5,9,-2.5,-4.2,-5.6,-7.1,1,1.7
766,2023,1,4,Tennessee,61.57%,0.384341009,11,North Carolina State,0,0,-1.7,-11.9,0.123,-1.5,-7.4,4.5,3.1,6.1,0.3,5.6,0.9,-0.5,-6,-2,-6,-3.8,2.2
767,2023,1,4,Tennessee,63.22%,0.367829244,11,Mississippi State,0,2,8.3,-3.8,0.1366,3.4,-3.8,-1.2,0.2,1.6,-2.1,-3.7,7.3,0.5,-1.6,6.3,-4.6,1.9,2.3
768,2023,1,4,Tennessee,79.40%,0.206026854,11,Providence,1,2,-3.3,-14.1,0.1375,-1.2,-7.6,1.2,5.3,1.6,0.2,-5.9,9.4,0.1,-5,-2.2,-7.7,-1.4,2.1
769,2023,1,4,Tennessee,88.02%,0.119795882,11,Nevada,1,1,2.2,-9.3,0.1387,-0.2,-6.6,2.9,3.5,13.9,1.8,-8.6,3.5,0.7,-4.7,-0.9,-6.3,-0.4,1.7
770,2023,1,4,Tennessee,58.29%,0.417062842,11,Arizona State,-1,1,5.9,-6.9,0.1568,2.8,-4,1.2,1.6,7.2,-4.9,0.1,1.5,3.1,0.8,1.5,-7.4,-2.8,1.8
771,2023,1,4,Tennessee,68.39%,0.316113466,11,Pittsburgh,0,1,-1.5,-15.8,0.2007,-2.9,-6.8,1.7,5.5,6.4,-1.3,-1.5,4.3,-1.7,-4,-3.1,-7.2,-1.7,3.6
772,2023,1,4,Tennessee,56.78%,0.432236474,12,Drake,-1,-4,1.7,-8.5,0.1174,-2.8,-4.9,2.6,4.5,12.5,4.5,2.1,8.2,-0.9,-2.9,-3.8,-5,-0.8,3.3
773,2023,1,4,Tennessee,45.33%,0.546705855,12,VCU,-1,-4,6.3,-5.8,0.1397,-1.9,-4.6,-1.4,-1.9,7.8,-2.9,-10.9,4.4,-1.3,-1.6,-1.8,-6.1,-2.5,2
774,2023,1,4,Tennessee,33.14%,0.668586808,12,Oral Roberts,-1,-7,-1.1,-13.3,0.1584,-5.8,-6.1,4.9,4.6,12.3,-0.5,6.3,12.9,-5.6,-2,-4.1,-8,-4.9,1.1
775,2023,1,4,Tennessee,38.90%,0.611042167,12,College of Charleston,-1,-8,2.1,-10.6,0.1616,-1.2,-5.5,1.4,2.9,1.7,1.4,-1.8,10.2,-1.9,-4.5,-0.4,-4.1,-5.6,1.3
776,2023,1,4,Tennessee,34.10%,0.658999289,13,Iona,-1,-4,2.4,-10.3,0.1603,-1.5,-3.5,2.8,1.3,4.8,-3.6,1.9,3.7,0.2,-2.4,-3.1,-3,-3.1,4.6
777,2023,1,4,Tennessee,37.07%,0.629313639,13,Kent State,-1,-5,4.7,-9,0.1767,-1,-4.8,1.8,-0.4,5.9,-3.3,-1.1,-3.9,-1.2,-3.2,-0.3,-4.7,-2.5,2
778,2023,1,4,Tennessee,65.70%,0.342967609,13,Louisiana Lafayette,0,-3,0,-14.6,0.2057,-2.7,-8.2,0.6,4.1,3,0.5,-6.8,1.1,-1.2,-4.6,-3.7,-9.7,-2.9,3.4
779,2023,1,4,Tennessee,42.69%,0.573114221,13,Furman,-1,-4,-1.4,-16.8,0.2244,-5.3,-8.2,2.3,3.8,7.2,-0.2,-3.8,3.1,-8.1,-6.6,-1.5,-6.9,-2.9,5
780,2023,1,4,Tennessee,71.22%,0.287780922,14,Montana State,-1,-2,6.8,-10.2,0.2495,-0.6,-7,0.5,2.1,11.1,1.4,-13.5,-0.6,-1.4,-3.4,0.9,-8.6,-0.8,5.7
781,2023,1,4,Tennessee,62.06%,0.379419943,14,Kennesaw State,-1,-3,6,-13.2,0.3075,-2.6,-8.8,0.2,2.6,9.3,1.1,-5.6,-1.3,-0.3,-5.9,-4.2,-8.6,-3,4.3
782,2023,1,4,Tennessee,50.66%,0.493401532,14,Grand Canyon,-2,-1,0.4,-18.7,0.3108,-2.6,-4.8,-0.3,7.2,6.3,-3.4,-6.9,1.7,0.5,-2.2,-4.7,-5.8,0.6,6.6
783,2023,1,4,Tennessee,48.78%,0.512237901,14,UC Santa Barbara,-1,-4,1.4,-17.9,0.3159,-3.9,-7.4,1.3,3.5,10.2,0.8,-4,5.7,-3.8,-4.3,-2.2,-8.3,0.9,4.2
784,2023,1,4,Tennessee,73.23%,0.267681706,15,Vermont,0,0,2,-14.6,0.2478,-4.6,-8.3,3.9,5.4,17.5,4.4,2.5,8,-4.5,-5.4,-3.3,-8.4,0.9,6.8
785,2023,1,4,Tennessee,40.87%,0.591275589,15,Colgate,-1,-3,-0.1,-18,0.2809,-8.3,-9.5,3.2,4.6,11.9,2.8,3.3,14.6,-6.1,-6.9,-8,-8.7,-2.2,6.6
786,2023,1,4,Tennessee,96.43%,0.035679498,15,Princeton,4,2,3.6,-14.8,0.2888,-2.2,-5.6,1.2,7.7,8.4,4.1,-1.3,5.6,-2.5,-2.6,-1.1,-6.9,-1.9,6.2
787,2023,1,4,Tennessee,61.54%,0.384630677,15,UNC Asheville,-1,-4,9.8,-14.9,0.4538,-3.6,-5.6,-1.9,4.3,11,-1.8,-10.4,8.1,-0.4,-4.5,-5.9,-4.3,-2.8,4.8
788,2023,1,4,Tennessee,34.22%,0.657764406,16,Northern Kentucky,-1,1,9.3,-14.1,0.4197,0.5,-8.9,0.6,-1,5.5,-5.9,3.5,4.1,3.3,-4.3,-2.3,-10.5,3.7,9.6
789,2023,1,4,Tennessee,69.18%,0.308204275,16,Texas A&M Corpus Chris,0,0,6.3,-19.2,0.4788,-0.9,-10,0.1,1.3,4.3,-1,-3.5,-3.7,2,-9.5,-4,-7.1,-3.6,9
790,2023,1,4,Tennessee,54.17%,0.458305898,16,Howard,-1,1,9.2,-18.4,0.5332,-1.7,-8.2,-4.7,1.5,3,-4.7,-1.9,0.3,1.1,-6.2,-4.3,-7.4,-3.4,10.3
791,2023,1,4,Tennessee,77.09%,0.229133611,16,Southeast Missouri State,-2,4,12.1,-20.1,0.6489,0.3,-9.2,0.8,3.2,11.5,-1,-7.4,-8.7,1,-6.2,-0.4,-9.1,-6.6,14.5
792,2023,1,4,Tennessee,88.19%,0.118074381,16,Texas Southern,-1,9,16,-17.1,0.6754,4.1,-6.9,-2.2,3.7,7.5,-0.8,-4,-3.2,3.6,-4.1,4.2,-7.4,-3.8,16.4
793,2023,1,4,Tennessee,54.90%,0.450983287,16,Fairleigh Dickinson,-1,4,6.5,-30.4,0.7274,-1.2,-13.4,1.8,0.8,5.4,-2,3,0.1,-0.4,-11.5,-1.5,-10.7,-3.2,15.3
794,2023,1,4,Connecticut,71.65%,0.283526622,4,Virginia,1,0,9.3,-0.5,0.0851,2.2,-2.8,5.2,-0.3,13.7,1.2,-3.1,12.6,3,-0.7,0.4,-4,5.6,1
795,2023,1,4,Connecticut,70.73%,0.292700422,4,Indiana,0,3,6.2,-3.3,0.0872,-0.3,-1.8,2,3.1,11.2,-1.7,1.3,8.1,0.2,0.1,-1.3,-3.2,-1.1,1.7
796,2023,1,4,Connecticut,57.54%,0.424573006,5,Saint Mary's,0,-1,6.6,3.5,0.0135,1,-1.2,2.5,0.4,6.1,4.4,0.2,8.4,2.4,0.2,-1,-2.8,4.9,1.1
797,2023,1,4,Connecticut,63.13%,0.368730035,5,San Diego State,0,-2,6.8,3.5,0.0147,3.4,-2,1.3,-0.2,7.5,0.4,-2.9,9.3,4,-4.1,1.3,0.8,0.9,-1.5
798,2023,1,4,Connecticut,47.09%,0.529147419,5,Duke,-1,-1,7,-0.2,0.0543,2.4,-0.8,0.7,2.8,3,0.3,0.6,14.6,2,-0.9,2.1,-0.4,1.8,0.7
799,2023,1,4,Connecticut,61.42%,0.385846539,5,Miami FL,1,0,1.4,-8.6,0.105,-1.5,-5.8,2.5,1.3,7.2,-2.8,1.4,14.6,-1.5,-6,-1.1,-3.6,-1.8,1.5
800,2023,1,4,Connecticut,77.75%,0.222520766,6,Creighton,0,4,5.2,0.1,0.0345,-0.8,-1.8,2.3,5.1,13.7,2.9,3.3,18.9,-1.1,0.2,-0.3,-4.1,-0.9,3.1
801,2023,1,4,Connecticut,69.53%,0.30470877,6,Iowa State,1,6,10,2.5,0.0524,2.8,-4.6,-0.9,-5.7,5.3,-0.4,3.6,-1.3,2.7,-3.8,1.8,-3.8,2.8,2.3
802,2023,1,4,Connecticut,64.38%,0.356198619,6,TCU,0,4,7.6,-0.5,0.0648,3.3,-2.3,1.8,-2.5,6.8,-4.5,-2.5,9,1.5,-3.3,5.1,-0.4,-2.8,2.4
803,2023,1,4,Connecticut,76.62%,0.233760839,6,Kentucky,1,4,3,-5.1,0.0744,2.3,-3.3,1.6,2.6,0.5,0.7,-1.1,8.8,3,-2.5,0.3,-3.1,1,3
804,2023,1,4,Connecticut,54.91%,0.450877295,7,Texas A&M,-1,0,4.7,-1,0.0415,4.5,-2.4,0.6,-1.7,2.5,-4.2,-14.5,3.6,4.4,-1.6,2.9,-2.3,0.8,0.9
805,2023,1,4,Connecticut,90.17%,0.098256128,7,Michigan State,2,6,6.8,-2.4,0.0813,1.9,-2.6,2.5,4.7,11.8,1,5.6,10.1,5.7,-2.8,-3.8,-1.5,2.1,2.6
806,2023,1,4,Connecticut,78.56%,0.214362399,7,Northwestern,1,4,11.2,0.6,0.0933,6.3,-2.9,4.1,-2.3,10.9,-1.1,1.7,7.1,6.9,-0.8,3.6,-3.9,2,3.5
807,2023,1,4,Connecticut,35.70%,0.642969197,7,Missouri,0,1,1.3,-10.5,0.1344,-1.6,-6.8,2.9,-4.9,12.4,-11.1,1.9,3.5,-2.5,-5.9,-0.4,-5.4,-2.3,1
808,2023,1,4,Connecticut,46.35%,0.536481739,8,Memphis,-1,-1,4.2,-1.2,0.0397,0.3,-1.3,0.5,-1.5,8.2,-6.1,-4.5,3.8,0.3,-1.4,0.1,-0.8,-4.5,-0.1
809,2023,1,4,Connecticut,78.10%,0.219041638,8,Arkansas,0,5,7.4,0.8,0.0465,1.5,-1,0.6,-1,8.7,-2,-7.4,-0.2,-0.4,-1.1,4,-0.6,-2.6,4.1
810,2023,1,4,Connecticut,69.21%,0.30787286,8,Maryland,0,4,6.6,-2.4,0.0787,2.4,-2.4,2.7,1,9,-1,-2.4,10.9,1.4,-1.9,2.7,-2.1,2.3,4.2
811,2023,1,4,Connecticut,78.16%,0.218381846,8,Iowa,1,6,-0.8,-10.6,0.1049,1.6,-7.8,4.8,0.9,7,-1.4,-1.2,15.3,1.3,-6.8,1.4,-6.6,-2.6,4.8
812,2023,1,4,Connecticut,75.13%,0.248665625,9,West Virginia,0,6,2.4,-3.5,0.0477,1.8,-5.2,0.4,-1.5,5.5,-3.1,-8.3,0.2,2.1,-4.7,0.9,-4.1,-1.7,3.2
813,2023,1,4,Connecticut,80.02%,0.199773836,9,Auburn,1,5,6.7,-0.7,0.0577,3.9,-0.1,0.8,0.1,5.9,-5.8,-4.1,-0.4,2.4,-1.1,4.3,1.2,-0.7,3.5
814,2023,1,4,Connecticut,37.44%,0.625561661,9,Florida Atlantic,-1,-6,7,-2.3,0.0832,-1.5,-0.4,2.2,1.1,8.8,1.7,1.9,12,-0.9,1,-1.5,-2,-1.2,0.7
815,2023,1,4,Connecticut,81.56%,0.184390151,9,Illinois,1,5,9.7,-2.1,0.1172,1.9,-1.4,0.7,0.8,6.9,-0.6,-2.4,9.1,-1.9,0.5,4.8,-3.6,-2.7,4.3
816,2023,1,4,Connecticut,63.22%,0.367828721,10,Utah State,-1,-1,2.6,-4.4,0.0607,-2.1,-2.3,1.5,3.6,11.8,1.4,-4.1,8.5,-0.7,-0.1,-2.8,-4.3,-1.8,1.1
817,2023,1,4,Connecticut,73.42%,0.265757037,10,Boise State,0,1,9.4,-0.2,0.0821,1.6,-1.8,2.2,1.7,12.8,2.4,0.7,11.3,2.7,-2,-0.3,-1,0.5,2.1
818,2023,1,4,Connecticut,76.53%,0.234737959,10,USC,1,3,7.2,-3.9,0.1103,2.2,0.3,0.8,1.3,10.2,-6.8,-2.4,8.9,2.3,3.4,1.2,-3.4,-1.2,2.9
819,2023,1,4,Connecticut,54.10%,0.459034843,10,Penn State,-2,3,2.9,-7.8,0.1117,-2,-3.7,5.2,6.3,20.4,1.1,10,12.8,-0.1,-3,-2.8,-3.3,2.4,3.6
820,2023,1,4,Connecticut,62.22%,0.377752583,11,North Carolina State,0,2,5.7,-6,0.1228,1.7,-4.3,5.3,0.3,8.5,-0.4,6.1,4.7,1.9,-4.8,0.8,-2.2,-2.4,4.1
