"","YEAR","ROUND","HSEED","HTEAM","LSEED","LTEAM","G","W","ADJOE","ADJDE","BARTHAG","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","X2P_O","X2P_D","X3P_O","X3P_D","X3PR","X3PRD","ADJ_T","WAB"
"105",2024,1,1,"Purdue",10,"Colorado State",1,5,12.4,-3.39999999999999,0.1184,1.4,-1.59999999999999,1.7,-2.9,13.1,-2.8,10.2,-8.8,-4.4,-0.399999999999999,7.59999999999999,-2.6,-3.3,3.2,1.8,9.5
"106",2024,1,1,"Purdue",10,"Virginia",0,6,21.6,2.7,0.1497,6.7,1.5,3.3,-5.3,11.4,-3.4,17.7,-2.7,6.40000000000001,1.5,4.5,1,2.3,-2.7,7.59999999999999,9.8
"107",2024,1,1,"Purdue",10,"Nevada",1,3,11.1,-3.3,0.1012,2.7,-0.5,1.5,-3.3,9.9,-2.5,-3.40000000000001,-11.3,0.600000000000001,-1,4.3,0.0999999999999979,1.4,-3.8,0.799999999999997,8.3
"108",2024,1,1,"Purdue",11,"Duquesne",-1,5,19.9,-1.39999999999999,0.2032,5.9,-0.299999999999997,-1,-5.5,7.5,-5.3,9.7,-12.3,3.6,-0.299999999999997,6.9,-0.300000000000001,-4.7,-0.0999999999999943,1.3,12.8
"109",2024,1,1,"Purdue",11,"North Carolina State",-3,7,12.2,-6.5,0.1663,5.3,-2.8,2.8,-3.9,8.8,-4.6,10.3,-8.9,3.1,-1.4,6.2,-3.5,1.5,1.90000000000001,-0.300000000000011,11.6
"110",2024,1,1,"Purdue",11,"Oregon",-1,6,12.9,-4.89999999999999,0.1495,4.2,-3.8,1.7,-3.9,8.7,-2.4,10.5,-9.8,0.5,-3.5,7.2,-2.9,-1.7,1,0.5,9.6
"111",2024,1,1,"Purdue",11,"New Mexico",-1,3,11.4,-0.799999999999997,0.0717,5,-0.299999999999997,2.6,-5.5,4,-2.3,9.7,-10.5,1.8,-1.1,7.4,0.799999999999997,5.2,0.600000000000001,-5.2,9.3
"112",2024,1,1,"Purdue",12,"UAB",0,6,13.5,-11.6,0.301,5.9,-3.3,-0.199999999999999,-2.1,2.1,-6.3,2.3,-8.4,2.8,-2.1,7.7,-3.6,3.7,0.5,-0.100000000000009,13.7
"113",2024,1,1,"Purdue",12,"James Madison",0,-2,14.2,-5.7,0.1864,1.6,1,1.8,-5.8,5.4,-2.9,8.59999999999999,-12.1,-1,-0.699999999999996,4.3,2.8,-3.1,2.1,-2.2,9.5
"114",2024,1,1,"Purdue",12,"McNeese State",4,-1,14.9,-6.3,0.212,1.1,-0.0999999999999943,2.3,-9,5.3,-5.7,2.2,-10.9,0.400000000000006,1.8,1.4,-1.6,1.4,-10.9,2.3,10.3
"115",2024,1,1,"Purdue",12,"Grand Canyon",1,0,15.1,-5.09999999999999,0.1911,4,1.8,-1.3,-5.9,2.8,-4.9,-2.5,-11.8,0.900000000000006,3.7,6.4,-1.2,-1.1,3.6,-0.400000000000006,9.7
"116",2024,1,1,"Purdue",13,"Yale",4,7,16.4,-5.39999999999999,0.2207,3.7,-2,2.4,-2,9,0.699999999999999,15.9,-6,0.700000000000003,-0.699999999999996,6.2,-2.6,-0.299999999999997,-4.2,3,13.5
"117",2024,1,1,"Purdue",13,"Vermont",1,1,21.7,-4,0.3051,4.2,1,2.7,-1.1,15,1.4,13.1,-2.9,0.100000000000001,1.7,7.3,-0.100000000000001,-9.1,0.700000000000003,4.3,12.2
"118",2024,1,1,"Purdue",13,"Samford",1,0,14.5,-7.7,0.2329,-0.899999999999999,-2.3,-1.6,-7.7,7.2,-7.3,6.4,-14,-2.3,-1.4,1.5,-2.5,-5.9,-2.9,-5,10.93
"119",2024,1,1,"Purdue",13,"Charleston",0,2,12.9,-10.5,0.2625,3.6,-2.9,2.2,-2.4,3.9,-1.9,15.9,-5.3,0.600000000000001,-2.4,6,-2.4,-12.1,0.300000000000004,-2.40000000000001,12.6
"120",2024,1,1,"Purdue",14,"Morehead State",3,3,19.5,-8.7,0.3755,1.6,2,-2,-1.5,5.4,-1.7,11.5,-9.7,-2.4,2.7,5.5,0.299999999999997,-10.1,6,3.3,14.4
"121",2024,1,1,"Purdue",14,"Oakland",-1,6,18.4,-9.89999999999999,0.3791,3.9,-2.9,0.300000000000001,-2.3,6.8,-3.9,11.9,-3.8,1.40000000000001,-2.4,5.7,-2.5,-5.8,-3.5,0.799999999999997,15.2
"122",2024,1,1,"Purdue",14,"Akron",1,5,21.2,-6.89999999999999,0.3691,4,-0.899999999999999,-0.699999999999999,-2.6,7.9,-0.900000000000002,9.2,-6,-1.59999999999999,-2.6,8.8,1.4,-6.5,0.400000000000006,1.89999999999999,15.5
"123",2024,1,1,"Purdue",14,"Colgate",0,4,23.9,-7.09999999999999,0.4516,2.6,0.5,0.199999999999999,-2.1,12.4,0.199999999999999,15.2,-1.5,-0.0999999999999943,-0.600000000000001,5.09999999999999,1.5,-3.3,-2.4,1.39999999999999,15.1
"124",2024,1,1,"Purdue",15,"South Dakota State",2,7,18.6,-9.7,0.3808,0.700000000000003,-3.09999999999999,0.100000000000001,-2.5,13,-0.600000000000001,12.4,-4.4,-2.7,-0.899999999999999,4.59999999999999,-3.8,-5.2,-9.9,-0.300000000000011,18.4
"125",2024,1,1,"Purdue",15,"Western Kentucky",3,7,21,-7.09999999999999,0.3706,4.1,-0.599999999999994,-1.8,-4.6,8.9,-2,9.9,-10.4,1.1,-0.199999999999996,6.4,-0.800000000000004,4,-2.9,-7.5,17.6
"126",2024,1,1,"Purdue",15,"Saint Peter's",2,10,29.4,-5.5,0.5606,11,1.1,-3.1,-6.3,2.3,-4.7,4.7,-19.3,10.8,1.7,6.9,-0.100000000000001,3.9,2.7,3.59999999999999,19.8
"127",2024,1,1,"Purdue",15,"Long Beach State",0,8,20.8,-13.3,0.5331,7.1,-3.5,-0.600000000000001,-4.5,4.1,-4.9,4.7,-9.6,3.5,-1.9,9.5,-3.7,6.7,-6.4,-3.80000000000001,19
"128",2024,1,1,"Purdue",16,"Stetson",2,7,17.9,-19.3,0.6085,2.6,-4.3,0.699999999999999,0.5,9.9,-6.5,11.1,-2.9,0.700000000000003,-4.1,4.3,-3.1,-6.8,-0.199999999999996,1.59999999999999,17.8
"129",2024,1,1,"Purdue",16,"Longwood",2,8,22.2,-10.1,0.4876,6.6,-3.59999999999999,-1.5,-5.6,0.699999999999996,-0.800000000000001,3.3,-13.1,4.6,-2.8,6.59999999999999,-3.2,6.7,-2.3,0.799999999999997,19.6
"130",2024,1,1,"Purdue",16,"Grambling State",2,9,28.5,-11.3,0.6839,7.8,-1.4,-4,-5,9.3,-8,3.2,-10.9,6.2,-0.299999999999997,6.7,-2.3,5.2,3.8,2.69999999999999,19
"131",2024,1,1,"Purdue",16,"Montana State",2,12,23.3,-11.1,0.5451,2.1,-4.59999999999999,-0.300000000000001,-4.6,16.7,-3.9,12.1,-14,-0.199999999999996,-6,4.4,-1.2,-6.4,1.8,-0.900000000000006,23.6
"132",2024,1,1,"Purdue",16,"Howard",1,11,21.7,-18.2,0.6731,4,-3.2,-4.9,-2.7,4,-6,0.599999999999994,-16.1,4,-2.7,3.3,-2.6,-3.9,4,-0.100000000000009,23.1
"133",2024,1,1,"Purdue",16,"Wagner",4,13,31.2,-10.3,0.7245,11.4,-0.699999999999996,0.6,-3,7.9,-2.3,16,-6.9,10.4,-2.8,9.2,1.5,-3.2,-4,6.3,22.7
"134",2024,1,1,"Houston",1,"North Carolina",0,3,2.40000000000001,-7.7,0.048,-1.59999999999999,-2.4,-0.700000000000001,9.8,4.1,6.7,-6.9,10.7,-1.9,-2.6,-0.699999999999996,-1.4,0.700000000000003,4.8,-7.10000000000001,4
"135",2024,1,1,"Houston",2,"Iowa State",0,3,5.60000000000001,-1,0.0202,-2.2,-3.1,-2,-1,5.3,0.800000000000001,-6.2,3.8,-3.3,-3.5,-0.199999999999996,-1.5,4.6,-4.1,-4.3,3.7
"136",2024,1,1,"Houston",2,"Marquette",0,5,0.299999999999997,-9.09999999999999,0.0457000000000001,-5.4,-5.7,-0.600000000000001,3.6,10.9,-0.600000000000001,4.3,10.8,-7.6,-5.8,-1.09999999999999,-3.6,-3.9,-2.2,-5.8,4.1
"137",2024,1,1,"Houston",2,"Tennessee",2,6,3.60000000000001,-5.7,0.0403,-1.8,-1.4,-0.9,5.8,4.5,1.6,-4.4,3.2,-3.2,-0.899999999999999,0.5,-1.4,-4.7,-0.5,-5.90000000000001,4.8
"138",2024,1,1,"Houston",2,"Arizona",1,5,-2.3,-8.09999999999999,0.0259,-5.3,-4.7,-2.4,6.6,0.600000000000001,7.1,-6.8,13.3,-6.2,-4.4,-2.4,-3.4,4,2.7,-8.7,5.7
"139",2024,1,1,"Houston",3,"Illinois",0,4,-6.09999999999999,-15.6,0.0564,-4.09999999999999,-4,-1.4,12.4,0.699999999999996,4.1,-7.9,11.9,-6.3,-3.2,-0.199999999999996,-4.3,-1.7,13,-6.60000000000001,4.6
"140",2024,1,1,"Houston",3,"Kentucky",2,7,-3.8,-16.7,0.0851000000000001,-7.7,-5.5,-0.5,8.7,8,0,-0.5,5.6,-6.3,-6.4,-6.5,-2.6,-0.699999999999996,1,-9.2,7.7
"141",2024,1,1,"Houston",3,"Creighton",2,7,-1.39999999999999,-11,0.0496000000000001,-7.8,-2.4,-1.6,13.5,11,5.6,5.4,22.8,-12.2,-2.3,-1.4,-2.2,-12.3,13.7,-3.60000000000001,6.2
"142",2024,1,1,"Houston",3,"Baylor",2,7,-3,-14.4,0.0682,-5.9,-7.3,-4,7.6,1.8,3.1,-10.6,8.1,-5,-8.5,-4.7,-3.5,-1.7,5.4,-2.40000000000001,5.5
"143",2024,1,1,"Houston",4,"Auburn",0,3,-1.5,-6.59999999999999,0.0212,-4.4,0.600000000000001,-1.2,6.5,4,-0.100000000000001,-8.3,-2,-6.5,0.600000000000001,-0.5,0.199999999999999,-0.899999999999999,7.6,-6.5,5.1
"144",2024,1,1,"Houston",4,"Duke",2,6,-1.59999999999999,-11.3,0.0513,-5.5,-5,-0.600000000000001,7.8,5.1,4.3,-3.9,11.4,-6,-5.7,-3,-2.6,-0.799999999999997,5.4,-3.60000000000001,7.3
"145",2024,1,1,"Houston",4,"Kansas",3,8,5.7,-7.2,0.0674,-3.7,-3.6,-2.7,7.9,11.6,3.8,-2.9,10.5,-6.4,-1.9,1.40000000000001,-3.8,6.9,-0.200000000000003,-5.60000000000001,6.3
"146",2024,1,1,"Houston",4,"Alabama",2,9,-6,-16.6,0.0659000000000001,-6.59999999999999,-5.9,-2.3,9.1,2,0.300000000000001,-5.3,-0.600000000000001,-9.2,-7.7,-1.8,-1.9,-10.2,4.2,-9.2,7.2
"147",2024,1,1,"Houston",5,"San Diego State",2,6,7.7,-8.40000000000001,0.0996,-0.0999999999999943,-3.2,-2.3,6.7,4.2,2.2,-7.6,5.7,-3.2,-4.9,3.4,-0.5,-1.2,0.399999999999999,-2.8,8
"148",2024,1,1,"Houston",5,"Wisconsin",-1,8,-0.599999999999994,-13.3,0.0767,-2.7,-8.2,-0.9,7.8,6.4,5.7,-3.6,5.8,-4.2,-7,-0.0999999999999943,-7.1,1.2,6.5,-1.7,7.3
"149",2024,1,1,"Houston",5,"Gonzaga",3,5,-2.09999999999999,-13.1,0.0634,-7,-3.3,-0.300000000000001,8.2,3.6,3,-1.6,13.2,-9.9,-1.7,-0.799999999999997,-4,5.2,4,-5.8,8.1
"150",2024,1,1,"Houston",5,"Saint Mary's",2,4,3.40000000000001,-8.2,0.0587000000000001,-3.4,-1.1,-2.3,8,-2.1,7.8,1.6,6.8,-4.6,-0.200000000000003,-0.799999999999997,-2.4,-0.100000000000001,11.9,1.2,9.2
"151",2024,1,1,"Houston",6,"BYU",1,7,-1.39999999999999,-13.5,0.0718000000000001,-5.4,-4,-1.5,8.7,4.1,5.5,4.6,6.9,-9.6,-4.8,-0.0999999999999943,-1.8,-14.1,6.8,-5.7,7.7
"152",2024,1,1,"Houston",6,"Texas Tech",1,7,1.7,-12.9,0.0939,-3.09999999999999,-5.1,-2.8,7.7,6.7,-0.100000000000001,-4.7,12.4,-3.1,-6.2,-1.8,-2.1,-4.5,1.9,-3.10000000000001,7.2
"153",2024,1,1,"Houston",6,"South Carolina",1,4,4.8,-13.4,0.1365,-1.09999999999999,-4,-1.8,9.8,3.8,2.2,-1.9,8.2,-2.7,-3.4,1.2,-3.6,-4.4,9.7,0.299999999999997,5.9
"154",2024,1,1,"Houston",6,"Clemson",2,9,2.5,-13.8,0.1138,-4.2,-4.7,-1.2,11.1,9.2,5,-0.700000000000003,7.8,-6,-3.7,-0.699999999999996,-4,-3.6,0.299999999999997,-2.90000000000001,9.7
"155",2024,1,1,"Houston",7,"Washington State",1,6,6.40000000000001,-11.1,0.1229,-2.4,-3.3,-2.4,8.8,4,5.3,-1.8,6.3,-4.2,-3.5,0.700000000000003,-2,4.6,9.4,-1.60000000000001,8.7
"156",2024,1,1,"Houston",7,"Florida",-1,6,-0.5,-13.8,0.0834,-1.8,-4.8,-2.1,10.2,-0.600000000000001,1.3,-8.7,4.8,-3.3,-5.6,0.5,-2.2,2.1,8.2,-8.3,7.6
"157",2024,1,1,"Houston",7,"Texas",2,10,0.200000000000003,-12.8,0.0779000000000001,-4,-5,-2.9,6.1,6.4,0.199999999999999,-0.5,4,-5,-4,-1.4,-4.8,1.7,8.5,-3.90000000000001,9.4
"158",2024,1,1,"Houston",7,"Dayton",3,6,1.8,-15.2,0.1238,-6.9,-3.9,-2.1,9,10,1.2,-7.3,17.2,-5.3,-4.8,-5.5,-1.7,-7.9,0.5,-0.700000000000003,8
"159",2024,1,1,"Houston",8,"Florida Atlantic",1,5,1.90000000000001,-17.5,0.1615,-5.3,-5.7,-2.1,8.2,3.1,1,-4.9,11.5,-7.6,-5.9,-0.899999999999999,-3.6,-2.2,4.6,-4.60000000000001,9.4
"160",2024,1,1,"Houston",8,"Nebraska",1,7,3.5,-10.1,0.0786,-3.5,-2.3,-2.2,8.3,9.1,0.199999999999999,-2.5,11.3,-4.4,-1.8,-1.09999999999999,-1.9,-7.9,-0.800000000000004,-5.40000000000001,8.2
"161",2024,1,1,"Houston",8,"Utah State",3,3,5.10000000000001,-14.9,0.1641,-4.4,-5.6,-2,8.3,8.4,4.8,-10.1,8.6,-8.7,-9.7,2.6,1,3.2,4.2,-5.2,7.3
"162",2024,1,1,"Houston",8,"Mississippi State",0,9,6.60000000000001,-9.40000000000001,0.1013,-2,-3.7,-5,6.5,1.5,2.6,-8,6.6,-5,-6.8,2.2,0.600000000000001,-1.6,-0.200000000000003,-3.90000000000001,9.8
"163",2024,1,1,"Houston",9,"Northwestern",2,9,2,-13.7,0.1068,-3.5,-7.6,0.399999999999999,5.9,11.2,2,0,-0.399999999999999,-1.3,-6.9,-4.7,-5.9,-0.199999999999996,4,-0.400000000000006,9.1
"164",2024,1,1,"Houston",9,"Texas A&M",0,10,4.2,-13.4,0.1286,4.3,-6.1,-0.5,7.8,-5,2.2,-8.3,7.8,1.4,-6.1,6.3,-3.9,-1.5,-4,-2.3,10.35
"165",2024,1,1,"Houston",9,"TCU",1,9,4.7,-11.6,0.1095,-2.2,-6.3,-4.2,3.9,1.4,1.6,-5.2,3.3,-2.8,-7.5,-0.899999999999999,-2.8,6.4,5.7,-6.60000000000001,9.3
"166",2024,1,1,"Houston",9,"Michigan State",1,11,6.5,-7.8,0.0802,-1.8,-4,-1,6,7,1.5,0,6.4,-2.1,-3.7,-1.2,-2.8,6.4,-0.399999999999999,-2,10.39
"167",2024,1,1,"Houston",10,"Drake",1,2,4.40000000000001,-14.7,0.1502,-5.2,-7,-0.200000000000001,7.3,12.7,8.1,-2.7,8,-6.7,-8.5,-1.8,-3,-3,1.6,-4.5,8.9
"168",2024,1,1,"Houston",10,"Boise State",4,8,5.2,-12.3,0.1247,-1.9,-5.8,-2.8,7.9,4.4,7.1,-6.2,5.9,-2.8,-8.7,-0.0999999999999943,-0.600000000000001,-3.2,4,-3.3,9.7
"169",2024,1,1,"Houston",10,"Colorado",0,6,2,-12.5,0.0919,-5.59999999999999,-5.3,-4.4,9.5,4.5,6.2,-5.4,10.9,-5.2,-6.7,-4.7,-1.9,6.2,5.6,-4.40000000000001,8.9
"170",2024,1,1,"Houston",10,"Colorado State",2,6,5.40000000000001,-12.6,0.1325,-4.9,-5.3,-1.1,7.8,12.6,2.7,-2.7,7.2,-9.2,-5.1,1.5,-4,-1.7,6.9,-2.5,9.1
"171",2024,1,1,"Houston",10,"Virginia",1,7,14.6,-6.5,0.1638,0.400000000000006,-2.2,0.5,5.4,10.9,2.1,4.8,13.3,1.6,-3.2,-1.59999999999999,-0.399999999999999,3.9,1,3.3,9.4
"172",2024,1,1,"Houston",10,"Nevada",2,4,4.10000000000001,-12.5,0.1153,-3.59999999999999,-4.2,-1.3,7.4,9.4,3,-16.3,4.7,-4.2,-5.7,-1.8,-1.3,3,-0.100000000000001,-3.5,7.9
"173",2024,1,1,"Houston",11,"Duquesne",0,6,12.9,-10.6,0.2173,-0.399999999999999,-4,-3.8,5.2,7,0.199999999999999,-3.2,3.7,-1.2,-5,0.800000000000004,-1.7,-3.1,3.6,-3,12.4
"174",2024,1,1,"Houston",11,"North Carolina State",-2,8,5.2,-15.7,0.1804,-1,-6.5,0,6.8,8.3,0.899999999999999,-2.6,7.1,-1.7,-6.1,0.100000000000001,-4.9,3.1,5.6,-4.60000000000001,11.2
"175",2024,1,1,"Houston",11,"Oregon",0,7,5.90000000000001,-14.1,0.1636,-2.09999999999999,-7.5,-1.1,6.8,8.2,3.1,-2.4,6.2,-4.3,-8.2,1.1,-4.3,-0.100000000000001,4.7,-3.8,9.2
"176",2024,1,1,"Houston",11,"New Mexico",0,4,4.40000000000001,-10,0.0858,-1.3,-4,-0.200000000000001,5.2,3.5,3.2,-3.2,5.5,-3,-5.8,1.3,-0.600000000000001,6.8,4.3,-9.5,8.9
"177",2024,1,1,"Houston",12,"UAB",1,7,6.5,-20.8,0.3151,-0.399999999999999,-7,-3,8.6,1.6,-0.800000000000001,-10.6,7.6,-2,-6.8,1.6,-5,5.3,4.2,-4.40000000000001,13.3
"178",2024,1,1,"Houston",12,"James Madison",1,-1,7.2,-14.9,0.2005,-4.7,-2.7,-1,4.9,4.9,2.6,-4.3,3.9,-5.8,-5.4,-1.8,1.4,-1.5,5.8,-6.5,9.1
"179",2024,1,1,"Houston",12,"McNeese State",5,0,7.90000000000001,-15.5,0.2261,-5.2,-3.8,-0.5,1.7,4.8,-0.199999999999999,-10.7,5.1,-4.4,-2.9,-4.7,-3,3,-7.2,-2,9.9
"180",2024,1,1,"Houston",12,"Grand Canyon",2,1,8.10000000000001,-14.3,0.2052,-2.3,-1.9,-4.1,4.8,2.3,0.599999999999998,-15.4,4.2,-3.9,-1,0.300000000000004,-2.6,0.5,7.3,-4.7,9.3
"181",2024,1,1,"Houston",13,"Yale",5,8,9.40000000000001,-14.6,0.2348,-2.59999999999999,-5.7,-0.4,8.7,8.5,6.2,3,10,-4.1,-5.4,0.100000000000001,-4,1.3,-0.5,-1.3,13.1
"182",2024,1,1,"Houston",13,"Vermont",2,2,14.7,-13.2,0.3192,-2.09999999999999,-2.7,-0.100000000000001,9.6,14.5,6.9,0.199999999999999,13.1,-4.7,-3,1.2,-1.5,-7.5,4.4,0,11.8
"183",2024,1,1,"Houston",13,"Samford",2,1,7.5,-16.9,0.247,-7.2,-6,-4.4,3,6.7,-1.8,-6.5,2,-7.1,-6.1,-4.59999999999999,-3.9,-4.3,0.799999999999997,-9.3,10.53
"184",2024,1,1,"Houston",13,"Charleston",1,3,5.90000000000001,-19.7,0.2766,-2.7,-6.6,-0.600000000000001,8.3,3.4,3.6,3,10.7,-4.2,-7.1,-0.0999999999999943,-3.8,-10.5,4,-6.7,12.2
"185",2024,1,1,"Houston",14,"Morehead State",4,4,12.5,-17.9,0.3896,-4.7,-1.7,-4.8,9.2,4.9,3.8,-1.4,6.3,-7.2,-2,-0.599999999999994,-1.1,-8.5,9.7,-1,14
"186",2024,1,1,"Houston",14,"Oakland",0,7,11.4,-19.1,0.3932,-2.4,-6.6,-2.5,8.4,6.3,1.6,-1,12.2,-3.4,-7.1,-0.399999999999999,-3.9,-4.2,0.199999999999996,-3.5,14.8
"187",2024,1,1,"Houston",14,"Akron",2,6,14.2,-16.1,0.3832,-2.3,-4.6,-3.5,8.1,7.4,4.6,-3.7,10,-6.4,-7.3,2.7,0,-4.9,4.1,-2.40000000000001,15.1
"188",2024,1,1,"Houston",14,"Colgate",1,5,16.9,-16.3,0.4657,-3.7,-3.2,-2.6,8.6,11.9,5.7,2.3,14.5,-4.9,-5.3,-1,0.100000000000001,-1.7,1.3,-2.90000000000001,14.7
"189",2024,1,1,"Houston",15,"South Dakota State",3,8,11.6,-18.9,0.3949,-5.59999999999999,-6.8,-2.7,8.2,12.5,4.9,-0.5,11.6,-7.5,-5.6,-1.5,-5.2,-3.6,-6.2,-4.60000000000001,18
"190",2024,1,1,"Houston",15,"Western Kentucky",4,8,14,-16.3,0.3847,-2.2,-4.3,-4.6,6.1,8.4,3.5,-3,5.6,-3.7,-4.9,0.300000000000004,-2.2,5.6,0.799999999999997,-11.8,17.2
"191",2024,1,1,"Houston",15,"Saint Peter's",3,11,22.4,-14.7,0.5747,4.7,-2.6,-5.9,4.4,1.8,0.800000000000001,-8.2,-3.3,6,-3,0.800000000000004,-1.5,5.5,6.4,-0.700000000000003,19.4
"192",2024,1,1,"Houston",15,"Long Beach State",1,9,13.8,-22.5,0.5472,0.800000000000004,-7.2,-3.4,6.2,3.6,0.599999999999998,-8.2,6.4,-1.3,-6.6,3.4,-5.1,8.3,-2.7,-8.10000000000001,18.6
"193",2024,1,1,"Houston",16,"Stetson",3,8,10.9,-28.5,0.6226,-3.7,-8,-2.1,11.2,9.4,-1,-1.8,13.1,-4.1,-8.8,-1.8,-4.5,-5.2,3.5,-2.7,17.4
"194",2024,1,1,"Houston",16,"Longwood",3,9,15.2,-19.3,0.5017,0.300000000000004,-7.3,-4.3,5.1,0.199999999999996,4.7,-9.6,2.9,-0.200000000000003,-7.5,0.5,-4.6,8.3,1.4,-3.5,19.2
"195",2024,1,1,"Houston",16,"Grambling State",3,10,21.5,-20.5,0.698,1.5,-5.1,-6.8,5.7,8.8,-2.5,-9.7,5.1,1.4,-5,0.600000000000001,-3.7,6.8,7.5,-1.60000000000001,18.6
"196",2024,1,1,"Houston",16,"Montana State",3,13,16.3,-20.3,0.5592,-4.2,-8.3,-3.1,6.1,16.2,1.6,-0.800000000000001,2,-5,-10.7,-1.7,-2.6,-4.8,5.5,-5.2,23.2
"197",2024,1,1,"Houston",16,"Howard",2,12,14.7,-27.4,0.6872,-2.3,-6.9,-7.7,8,3.5,-0.5,-12.3,-0.100000000000001,-0.800000000000004,-7.4,-2.8,-4,-2.3,7.7,-4.40000000000001,22.7
"198",2024,1,1,"Houston",16,"Wagner",5,14,24.2,-19.5,0.7386,5.1,-4.4,-2.2,7.7,7.4,3.2,3.1,9.1,5.6,-7.5,3.1,0.100000000000001,-1.6,-0.300000000000004,2,22.3
"199",2024,1,1,"North Carolina",2,"Iowa State",0,0,3.2,6.7,-0.0278,-0.600000000000001,-0.700000000000003,-1.3,-10.8,1.2,-5.9,0.699999999999996,-6.9,-1.40000000000001,-0.899999999999999,0.5,-0.100000000000001,3.9,-8.9,2.80000000000001,-0.300000000000001
"200",2024,1,1,"North Carolina",2,"Marquette",0,2,-2.10000000000001,-1.39999999999999,-0.00229999999999997,-3.8,-3.3,0.0999999999999996,-6.2,6.8,-7.3,11.2,0.100000000000001,-5.7,-3.2,-0.399999999999999,-2.2,-4.6,-7,1.30000000000001,0.0999999999999996
"201",2024,1,1,"North Carolina",2,"Tennessee",2,3,1.2,2,-0.00770000000000004,-0.200000000000003,1,-0.199999999999999,-4,0.399999999999999,-5.1,2.5,-7.5,-1.3,1.7,1.2,0,-5.4,-5.3,1.2,0.8
"202",2024,1,1,"North Carolina",2,"Arizona",1,2,-4.7,-0.399999999999991,-0.0221,-3.7,-2.3,-1.7,-3.2,-3.5,0.399999999999999,0.0999999999999943,2.6,-4.3,-1.8,-1.7,-2,3.3,-2.1,-1.59999999999999,1.7
"203",2024,1,1,"North Carolina",3,"Illinois",0,1,-8.5,-7.89999999999999,0.00839999999999996,-2.5,-1.6,-0.699999999999999,2.6,-3.40000000000001,-2.6,-1,1.2,-4.40000000000001,-0.600000000000001,0.5,-2.9,-2.4,8.2,0.5,0.6
"204",2024,1,1,"North Carolina",3,"Kentucky",2,4,-6.2,-9,0.0371,-6.1,-3.1,0.200000000000001,-1.1,3.9,-6.7,6.4,-5.1,-4.40000000000001,-3.8,-5.8,-1.2,-1.4,-3.8,-2.09999999999999,3.7
"205",2024,1,1,"North Carolina",3,"Creighton",2,4,-3.8,-3.3,0.00160000000000005,-6.2,0,-0.9,3.7,6.9,-1.1,12.3,12.1,-10.3,0.299999999999997,-0.700000000000003,-0.800000000000004,-13,8.9,3.5,2.2
"206",2024,1,1,"North Carolina",3,"Baylor",2,4,-5.40000000000001,-6.7,0.0202,-4.3,-4.9,-3.3,-2.2,-2.3,-3.6,-3.7,-2.6,-3.1,-5.9,-4,-2.1,-2.4,0.600000000000001,4.7,1.5
"207",2024,1,1,"North Carolina",4,"Auburn",0,0,-3.90000000000001,1.10000000000001,-0.0268,-2.8,3,-0.5,-3.3,-0.100000000000001,-6.8,-1.40000000000001,-12.7,-4.6,3.2,0.199999999999996,1.6,-1.6,2.8,0.600000000000009,1.1
"208",2024,1,1,"North Carolina",4,"Duke",2,3,-4,-3.59999999999999,0.00329999999999997,-3.90000000000001,-2.6,0.0999999999999996,-2,0.999999999999996,-2.4,3,0.699999999999999,-4.1,-3.1,-2.3,-1.2,-1.5,0.600000000000001,3.5,3.3
"209",2024,1,1,"North Carolina",4,"Kansas",3,5,3.3,0.5,0.0194,-2.1,-1.2,-2,-1.9,7.5,-2.9,4,-0.199999999999999,-4.5,0.700000000000003,2.1,-2.4,6.2,-5,1.5,2.3
"210",2024,1,1,"North Carolina",4,"Alabama",2,6,-8.40000000000001,-8.89999999999999,0.0179,-5,-3.5,-1.6,-0.699999999999999,-2.1,-6.4,1.59999999999999,-11.3,-7.3,-5.1,-1.1,-0.5,-10.9,-0.600000000000001,-2.09999999999999,3.2
"211",2024,1,1,"North Carolina",5,"San Diego State",2,3,5.3,-0.700000000000003,0.0516,1.5,-0.800000000000004,-1.6,-3.1,0.0999999999999943,-4.5,-0.700000000000003,-5,-1.3,-2.3,4.1,0.899999999999999,-1.9,-4.4,4.30000000000001,4
"212",2024,1,1,"North Carolina",5,"Wisconsin",-1,5,-3,-5.59999999999999,0.0287,-1.1,-5.8,-0.199999999999999,-2,2.3,-1,3.3,-4.9,-2.3,-4.4,0.600000000000001,-5.7,0.5,1.7,5.40000000000001,3.3
"213",2024,1,1,"North Carolina",5,"Gonzaga",3,2,-4.5,-5.39999999999999,0.0154,-5.40000000000001,-0.899999999999999,0.4,-1.6,-0.5,-3.7,5.3,2.5,-8,0.899999999999999,-0.100000000000001,-2.6,4.5,-0.799999999999997,1.30000000000001,4.1
"214",2024,1,1,"North Carolina",5,"Saint Mary's",2,1,1,-0.5,0.0107,-1.8,1.3,-1.6,-1.8,-6.2,1.1,8.5,-3.9,-2.7,2.4,-0.100000000000001,-1,-0.800000000000004,7.1,8.3,5.2
"215",2024,1,1,"North Carolina",6,"BYU",1,4,-3.8,-5.8,0.0238,-3.8,-1.6,-0.799999999999999,-1.1,0,-1.2,11.5,-3.8,-7.7,-2.2,0.600000000000001,-0.400000000000002,-14.8,2,1.40000000000001,3.7
